"Identity","SamAccountName","DisplayName","ObjectClass","EmployeeId","EmployeeNumber","UserPrincipalName","Mail","Department","Title","Company","Office","AccountEnabled","Manager","ManagerLevel1","ManagerLevel2","ObsPath","ObsAttribute","DistinguishedName"
"ID-5F5338D4D8DB","ID-8C57358CA578","ID-8C57358CA578","group","","","","","","","","","","","","","ID-0789D6F478FF","info","ID-B5EAD0A9E54A"
"ID-24855DE8779F","ID-A623B8EE53EE","ID-A623B8EE53EE","group","","","","","","","","","","","","","ID-7E09FCD3DE63","info","ID-CFAB56979A5D"
"ID-4AE93F6E8DA0","ID-BDDF91A7FC53","ID-BDDF91A7FC53","group","","","","","","","","","","","","","ID-75CD127A7583","info","ID-F29A8A1F2810"
"ID-8F22C76E8F08","ID-4475687840C4","ID-4475687840C4","group","","","","","","","","","","","","","ID-441EBBC9EA88","info","ID-BC045D4AF912"
"ID-37C84B83221A","ID-C81FAD669E45","ID-C81FAD669E45","group","","","","","","","","","","","","","ID-0677CB2EACB7","info","ID-5D04AC4A2632"
"ID-31E41D7EAD56","ID-9B0E25A2B1AB","ID-9B0E25A2B1AB","group","","","","","","","","","","","","","ID-99B2915C89AE","info","ID-9FD2424644A0"
"ID-2436FF7DB5EE","ID-2D2C689BC060","ID-2D2C689BC060","group","","","","","","","","","","","","","ID-9B7735F5CC54","info","ID-974411DCFF62"
"ID-C32E8E40E120","ID-C35A61751236","ID-C35A61751236","group","","","","","","","","","","","","","ID-F35BD4018DB6","info","ID-8D220F6A6059"
"ID-3B073C83D310","ID-597721A9F851","ID-597721A9F851","group","","","","","","","","","","","","","ID-9FB7D9DC4906","info","ID-0EB387E257D0"
"ID-98F65CD3C61D","ID-21A7FEC35E65","ID-21A7FEC35E65","group","","","","","","","","","","","","","ID-D34DDF33A3A6","info","ID-02EC4BC40E77"
"ID-C1A851215E7A","ID-D4F34F601CFC","ID-D4F34F601CFC","group","","","","","","","","","","","","","ID-4B1BCE116FCB","info","ID-1A6E833A37D4"
"ID-E23E42D403AE","ID-B153D7C08DC6","ID-B153D7C08DC6","group","","","","","","","","","","","","","ID-2BA3196071E8","info","ID-40CA01E6215F"
"ID-2E5D489E9567","ID-19FC8E3C059F","ID-19FC8E3C059F","group","","","","","","","","","","","","","ID-D9145FBFD172","info","ID-B5FE8745F36A"
"ID-BCE3EC18D868","ID-3580C50C5391","ID-3580C50C5391","group","","","","","","","","","","","","","ID-615FFAF02BE1","info","ID-F3A5D8C0D92F"
"ID-B22822B2E98E","ID-2B77C151C09C","ID-2B77C151C09C","group","","","","","","","","","","","","","ID-B12061905114","info","ID-CFA42F975396"
"ID-0AC9DDE72C86","ID-954B9C3ECE05","ID-954B9C3ECE05","group","","","","","","","","","","","","","ID-5A8477630281","info","ID-A9186EA34DEA"
"ID-0AF0635E0E09","ID-FE1E6FB879D1","ID-FE1E6FB879D1","group","","","","","","","","","","","","","ID-CD867125751D","info","ID-0EE3C30D04D6"
"ID-B8825DE2BDC5","ID-50A35AA03C57","ID-50A35AA03C57","group","","","","","","","","","","","","","ID-2123032ACF7C","info","ID-BC304A670DEC"
"ID-D7008DE172A4","ID-F3757F8DC475","ID-F3757F8DC475","group","","","","","","","","","","","","","ID-4E1DA6D43F74","info","ID-27AC8EF76F2E"
"ID-9FEB2F364AF2","ID-E9A9E16A0C17","ID-E9A9E16A0C17","group","","","","","","","","","","","","","ID-53E888B1AACC","info","ID-AE97F7C17648"
"ID-5823E566CA8E","ID-82F651C8372A","ID-82F651C8372A","group","","","","","","","","","","","","","ID-B82C469E5314","info","ID-5190DB2C6912"
"ID-30664C3DC36D","ID-05B574AC0A57","ID-05B574AC0A57","group","","","","","","","","","","","","","ID-7B2B671BBE17","info","ID-2C7C9B16E643"
"ID-00C9853E9537","ID-698C1454284D","ID-698C1454284D","group","","","","","","","","","","","","","ID-039BE5C7EA0B","info","ID-2AA240554A91"
"ID-B017F5FD6CD3","ID-6F0D28A92383","ID-6F0D28A92383","group","","","","","","","","","","","","","ID-72A7DFD77750","info","ID-C4B6A84AFB1E"
"ID-EEAE0B792E18","ID-703706F97D7D","ID-703706F97D7D","group","","","","","","","","","","","","","ID-4AFF87A3F64D","info","ID-498BA45A1F1A"
"ID-1010B6973C8D","ID-8C31C68736BE","ID-8C31C68736BE","group","","","","","","","","","","","","","ID-1AB855D461D9","info","ID-0CE3391EB559"
"ID-57D169454BF8","ID-9EB7B3AD44B0","ID-9EB7B3AD44B0","group","","","","","","","","","","","","","ID-8252BF0DBB94","info","ID-A35F61941410"
"ID-3AE9ACB0BD4C","ID-16EA21D6D22E","ID-16EA21D6D22E","group","","","","","","","","","","","","","ID-9264A4E36DF6","info","ID-D3C2A1EC0F11"
"ID-2C7E0699A548","ID-6FDBC7A25C3D","ID-6FDBC7A25C3D","group","","","","","","","","","","","","","ID-8B22D6C1EA5A","info","ID-B9811DE078CC"
"ID-A664A4EA4448","ID-7A07E30E82CB","ID-7A07E30E82CB","group","","","","","","","","","","","","","ID-6007D4D29117","info","ID-E287B2EE2DEF"
"ID-2859DD4FCA80","ID-F24289C4ACFD","ID-F24289C4ACFD","group","","","","","","","","","","","","","ID-BA28FEE2028A","info","ID-4A3D1DAD0A70"
"ID-11C93AC6A16C","ID-F83FD780BCB3","ID-F83FD780BCB3","group","","","","","","","","","","","","","ID-6850F20E0F8F","info","ID-214DAC305B47"
"ID-C620801767C8","ID-A03326C741DB","ID-A03326C741DB","group","","","","","","","","","","","","","ID-ED865C13504F","info","ID-2106AD768FE7"
"ID-94C984934FD9","ID-E3D0B0878193","ID-E3D0B0878193","group","","","","","","","","","","","","","ID-898B3CF96FBD","info","ID-55F309AF234C"
"ID-44FE456A29BF","ID-C1B8CE35E6EA","ID-C1B8CE35E6EA","group","","","","","","","","","","","","","ID-02499DF685C9","info","ID-14D5F7A3E829"
"ID-164ADEFA4FD6","ID-76FD00449203","ID-76FD00449203","group","","","","","","","","","","","","","ID-380F7F3C3F81","info","ID-A0B2AB9AEEB0"
"ID-0C4B6D5EF090","ID-1C98D69CAD36","ID-1C98D69CAD36","group","","","","","","","","","","","","","ID-A9AFFCDABF9A","info","ID-10A8BA3CB3F7"
"ID-6C677E2C6A47","ID-431854FAA6FD","ID-431854FAA6FD","group","","","","","","","","","","","","","ID-FFF352520B73","info","ID-F6E4F0F2CD7C"
"ID-678538DB29AC","ID-6C9D4163EEB9","ID-6C9D4163EEB9","group","","","","","","","","","","","","","ID-B2D399EFE1B7","info","ID-0A2516D50317"
"ID-B6C8D8E50EFC","ID-6C11D040CBFE","ID-6C11D040CBFE","group","","","","","","","","","","","","","ID-C3BFA1093142","info","ID-43478AF5EB0B"
"ID-8F6679FD7F9A","ID-98D6869336BA","ID-98D6869336BA","group","","","","","","","","","","","","","ID-B75DF8465EE1","info","ID-5DA7C32C70C6"
"ID-2A15258783E1","ID-7240D73AE774","ID-7240D73AE774","group","","","","","","","","","","","","","ID-BC44BE490280","info","ID-98BC3CC4CA27"
"ID-F73DB9D89950","ID-EF972C55FA8E","ID-EF972C55FA8E","group","","","","","","","","","","","","","ID-6C8218CD7EBD","info","ID-8411FF387283"
"ID-BCE8170EF610","ID-DF400D2EAC08","ID-DF400D2EAC08","group","","","","","","","","","","","","","ID-2C4C2A960EA5","info","ID-7885C32981BA"
"ID-6A98B13C0060","ID-52B1E5453D39","ID-52B1E5453D39","group","","","","","","","","","","","","","ID-C91527B10B4E","info","ID-0D50B8B5CE23"
"ID-F87EF507999D","ID-9B5C185ECE56","ID-9B5C185ECE56","group","","","","","","","","","","","","","ID-3107268B63BD","info","ID-5D6DA2892849"
"ID-800765835B15","ID-D84A6DE578AB","ID-D84A6DE578AB","group","","","","","","","","","","","","","ID-9CC3E3E10CB9","info","ID-0F8D977A7D74"
"ID-4234E227983F","ID-89CB047A4762","ID-89CB047A4762","group","","","","","","","","","","","","","ID-DA4CA2B0696E","info","ID-00A953096C2A"
"ID-5DCB08AEBE60","ID-D6E0F0A3FF0B","ID-D6E0F0A3FF0B","group","","","","","","","","","","","","","ID-B18E7E982C50","info","ID-9EC0CC410A0B"
"ID-5EDDB2FD5CBD","ID-CA7FC7517F45","ID-CA7FC7517F45","group","","","","","","","","","","","","","ID-725B1D8630DF","info","ID-785E36A47774"
"ID-A70EADE6391A","ID-8C7385DF3C1C","ID-8C7385DF3C1C","group","","","","","","","","","","","","","ID-97410FBE752F","info","ID-1B4DDE8515B4"
"ID-E9B6883830B8","ID-D19370D27E0A","ID-D19370D27E0A","group","","","","","","","","","","","","","ID-EA13998E6C5E","info","ID-CD1AC42DD54A"
"ID-AD66B1D27EB3","ID-4076DD4E6BA6","ID-4076DD4E6BA6","group","","","","","","","","","","","","","ID-B3D275DBE4E6","info","ID-2880336E3C96"
"ID-12E310565CCA","ID-0A83A90EB89C","ID-0A83A90EB89C","group","","","","","","","","","","","","","ID-20E606549D3E","info","ID-5DF297F5092F"
"ID-FF328470D14C","ID-FE1B1C6D26C4","ID-FE1B1C6D26C4","group","","","","","","","","","","","","","ID-826DCE076E4E","info","ID-387C41576DD8"
"ID-7B494468C666","ID-6EB27F98CEBE","ID-6EB27F98CEBE","group","","","","","","","","","","","","","ID-FF3737EF200A","info","ID-42149074A28E"
"ID-829FC552AC87","ID-B402AA022BAE","ID-B402AA022BAE","group","","","","","","","","","","","","","ID-B2481C2D6307","info","ID-571D1945A49F"
"ID-6918885769BE","ID-F58ACD5D53EF","ID-F58ACD5D53EF","group","","","","","","","","","","","","","ID-1A6396A0A0B5","info","ID-9E9A00B99FF5"
"ID-595E2E01DA3C","ID-12966B6F7CE9","ID-12966B6F7CE9","group","","","","","","","","","","","","","ID-EF3FB5241647","info","ID-F98E3BDFE012"
"ID-624259EC87C9","ID-FCD0FAE4CE0A","ID-FCD0FAE4CE0A","group","","","","","","","","","","","","","ID-0455C3D64F4C","info","ID-7FAD8323FD92"
"ID-5AC24F718159","ID-5930BD0D27DC","ID-5930BD0D27DC","group","","","","","","","","","","","","","ID-C35218F6AE4A","info","ID-8AEE60BD6436"
"ID-A4D755637A50","ID-A7CCBC0AF068","ID-A7CCBC0AF068","group","","","","","","","","","","","","","ID-4A7D507FA2DB","info","ID-42654224D711"
"ID-61DD7A9AD198","ID-4FEAFB63EC8A","ID-4FEAFB63EC8A","group","","","","","","","","","","","","","ID-3D25A2BD5AFA","info","ID-2BCDC120580E"
"ID-70383CA8AB90","ID-89629D075DB6","ID-89629D075DB6","group","","","","","","","","","","","","","ID-8B523484E323","info","ID-BD9B4EAE0090"
"ID-E8AD12D5D550","ID-E33C47C93D7E","ID-E33C47C93D7E","group","","","","","","","","","","","","","ID-5553FA3BC118","info","ID-C832BD976CAD"
"ID-D3D681EC1D4C","ID-AD3EE085101C","ID-AD3EE085101C","group","","","","","","","","","","","","","ID-B680B5A7E46E","info","ID-E6145B3CCE98"
"ID-CE798C0B5F93","ID-57AD0DC85DAD","ID-57AD0DC85DAD","group","","","","","","","","","","","","","ID-FA90B0FC46ED","info","ID-A56DCF106A02"
"ID-B15326B1E655","ID-8AC37135C4E1","ID-8AC37135C4E1","group","","","","","","","","","","","","","ID-CABAD8735E7D","info","ID-52D46D99B86B"
"ID-19E7797FB479","ID-5249128FFBEA","ID-5249128FFBEA","group","","","","","","","","","","","","","ID-45CE8B02A98A","info","ID-F0D09F13017B"
"ID-9F1494E56299","ID-B72645AEA2F8","ID-B72645AEA2F8","group","","","","","","","","","","","","","ID-BC3618615D58","info","ID-8E7A427BEE71"
"ID-D6864C25AB04","ID-BD73CBB41681","ID-BD73CBB41681","group","","","","","","","","","","","","","ID-BC727C29412E","info","ID-C2089F12A0F7"
"ID-0442D30FFADA","ID-76D88F63206B","ID-76D88F63206B","group","","","","","","","","","","","","","ID-1BC79B3AD51F","info","ID-17ECC4AE0B7A"
"ID-9E873A211778","ID-034F51DF26E9","ID-034F51DF26E9","group","","","","","","","","","","","","","ID-E1490ED1CF82","info","ID-32F76A88AC1F"
"ID-E2E5E8C1ADBF","ID-D954EC63D066","ID-D954EC63D066","group","","","","","","","","","","","","","ID-F435548E5E26","info","ID-32E507E1E699"
"ID-A6A9D49E55F4","ID-091B740F4D91","ID-091B740F4D91","group","","","","","","","","","","","","","ID-A6C0F7040E8D","info","ID-ED8E5DDCF8C8"
"ID-7BFE8478CC3F","ID-BEA049537E3F","ID-BEA049537E3F","group","","","","","","","","","","","","","ID-E2816B6A5204","info","ID-15151CC70926"
"ID-62AAB2360E77","ID-38043AC33FD2","ID-38043AC33FD2","group","","","","","","","","","","","","","ID-AD67FED63CE5","info","ID-5267F41356D5"
"ID-82A783DB652C","ID-0660A5FDBD27","ID-0660A5FDBD27","group","","","","","","","","","","","","","ID-3E025BD81F43","info","ID-BE6B729E2EC4"
"ID-736BD3D352B1","ID-FE075A742ED6","ID-FE075A742ED6","group","","","","","","","","","","","","","ID-B057883ED2B3","info","ID-F8519491C7EA"
"ID-27926D0E7187","ID-CBDC9BEAC2DE","ID-CBDC9BEAC2DE","group","","","","","","","","","","","","","ID-B5FB0DC0BFF3","info","ID-A99B1F2C1933"
"ID-A6AE7B2264C5","ID-8286F0525055","ID-8286F0525055","group","","","","","","","","","","","","","ID-64E47DD14D2E","info","ID-C04BCB296298"
"ID-80B491541122","ID-158E6A8A3494","ID-158E6A8A3494","group","","","","","","","","","","","","","ID-AF390F6E2886","info","ID-E9B34912D6D7"
"ID-03489375A6C9","ID-72EACAD4B78C","ID-72EACAD4B78C","group","","","","","","","","","","","","","ID-95FB9FCA7D17","info","ID-1600D364D564"
"ID-A1C407AA145E","ID-55AD6D3698EA","ID-55AD6D3698EA","group","","","","","","","","","","","","","ID-20DD48436651","info","ID-0D40C3C8544A"
"ID-FB996A370C98","ID-3F406CB16F16","ID-3F406CB16F16","group","","","","","","","","","","","","","ID-CFAD369BCCCF","info","ID-2DEF1A70D512"
"ID-71FDB6A1F409","ID-0E2643EFFCB5","ID-0E2643EFFCB5","group","","","","","","","","","","","","","ID-C509B43032E3","info","ID-FE08CF7FCC07"
"ID-43ABE84E5460","ID-EFFA300B3E2A","ID-EFFA300B3E2A","group","","","","","","","","","","","","","ID-3B951F7AFBC8","info","ID-CDE4AAACD6C5"
"ID-98CD925F59E0","ID-398B214CA46F","ID-398B214CA46F","group","","","","","","","","","","","","","ID-E11091B28D90","info","ID-D1B81351F40F"
"ID-EDB89320EE68","ID-117B8FD4DB5A","ID-117B8FD4DB5A","group","","","","","","","","","","","","","ID-90A9ED794BCD","info","ID-68325826FCCC"
"ID-9901F63B7664","ID-FF36533BADFC","ID-FF36533BADFC","group","","","","","","","","","","","","","ID-0591D5A4EB5F","info","ID-317E6ABA55D1"
"ID-4A256DB11D9E","ID-6A6D4BCF5962","ID-6A6D4BCF5962","group","","","","","","","","","","","","","ID-8EE2C94D378C","info","ID-4A226E0AFC82"
"ID-D9AA47104B1D","ID-F8250C4F8F0F","ID-F8250C4F8F0F","group","","","","","","","","","","","","","ID-8BD4650E0A24","info","ID-03632B6FDBB9"
"ID-0F1835C77564","ID-16CC9B032459","ID-16CC9B032459","group","","","","","","","","","","","","","ID-AFDCC33CD112","info","ID-7C8C421835D9"
"ID-797C0533A792","ID-197D68AAB268","ID-197D68AAB268","group","","","","","","","","","","","","","ID-B2884189016C","info","ID-5DE44147C5B4"
"ID-222B1E164987","ID-B1CA6C7A6284","ID-B1CA6C7A6284","group","","","","","","","","","","","","","ID-D46BF2A7F1AF","info","ID-C60D54C72955"
"ID-0BF331C15733","ID-2A1C6EECCF86","ID-2A1C6EECCF86","group","","","","","","","","","","","","","ID-03DDCFE09585","info","ID-34F71A5BFE61"
"ID-70B8C742B8F8","ID-E18628B43E81","ID-E18628B43E81","group","","","","","","","","","","","","","ID-9357994B4B72","info","ID-DA1CCE8975E4"
"ID-0217FBAB3A59","ID-FC5EE2DFC5D9","ID-FC5EE2DFC5D9","group","","","","","","","","","","","","","ID-E15C31A1B4A8","info","ID-DD5041AFD42C"
"ID-272684CE7E43","ID-372DE1AC844F","ID-372DE1AC844F","group","","","","","","","","","","","","","ID-3703D308DA29","info","ID-7E75F6ABE8A5"
"ID-4DA601EC358E","ID-A28C44FD01CC","ID-A28C44FD01CC","group","","","","","","","","","","","","","ID-CC439E24802A","info","ID-6CD029874E09"
"ID-1BB7B9981FBE","ID-0F8FFB707809","ID-0F8FFB707809","group","","","","","","","","","","","","","ID-84AE75D075A8","info","ID-988DBDF19E3B"
"ID-374E98FEB55D","ID-8DB660F2D59A","ID-8DB660F2D59A","group","","","","","","","","","","","","","ID-395229562A4B","info","ID-13467A4F50C0"
"ID-00DF39C12C07","ID-406C85DD57F6","ID-406C85DD57F6","group","","","","","","","","","","","","","ID-07F5EE47C818","info","ID-928274B02DFE"
"ID-8446A740736D","ID-B68D60CE3A71","ID-B68D60CE3A71","group","","","","","","","","","","","","","ID-419F04BAB6D0","info","ID-B3CBCBC988B3"
"ID-FC22E53A652F","ID-0F2C349BD93B","ID-0F2C349BD93B","group","","","","","","","","","","","","","ID-95AC19EA1836","info","ID-14D3FA131742"
"ID-37ECF1DEAC72","ID-9B1BD04E8731","ID-9B1BD04E8731","group","","","","","","","","","","","","","ID-975A9B11372C","info","ID-912490E595AF"
"ID-5BCE53AD5CB1","ID-F9E5DA0A89E3","ID-F9E5DA0A89E3","group","","","","","","","","","","","","","ID-CFF9C4B2D85D","info","ID-2323D36077CB"
"ID-8266025D00A6","ID-171D2D0111E0","ID-171D2D0111E0","group","","","","","","","","","","","","","ID-D46299E68D8D","info","ID-5A655F58CEAF"
"ID-85A9DD353675","ID-1926ECD1011E","ID-1926ECD1011E","group","","","","","","","","","","","","","ID-5D16B55721C0","info","ID-47B336709E92"
"ID-678C6608ACB8","ID-2CFB325B2D2B","ID-2CFB325B2D2B","group","","","","","","","","","","","","","ID-BE51854F62BA","info","ID-0D5076F1CC96"
"ID-CC360BA25CAB","ID-87886019465B","ID-87886019465B","group","","","","","","","","","","","","","ID-175FF3842237","info","ID-091F957F0DDE"
"ID-013A453DF3B5","ID-E7B97C8875BB","ID-E7B97C8875BB","group","","","","","","","","","","","","","ID-1C2AAA59CFF6","info","ID-ADAA7691FF3F"
"ID-1D6363ACDFBE","ID-9792BB139635","ID-9792BB139635","group","","","","","","","","","","","","","ID-165D15202BB3","info","ID-00AD46D43CD8"
"ID-0779FE666145","ID-75C699D0246F","ID-75C699D0246F","group","","","","","","","","","","","","","ID-0FDCB9302BB2","info","ID-8DB474091778"
"ID-05D9483F7DB9","ID-5303F2EFA057","ID-5303F2EFA057","group","","","","","","","","","","","","","ID-F943D27E2CD1","info","ID-2326C6C70297"
"ID-E27AA69686F8","ID-63D947751437","ID-63D947751437","group","","","","","","","","","","","","","ID-43F5EA7DE138","info","ID-2A735285AFF2"
"ID-812B83A86531","ID-3F38294FD86D","ID-3F38294FD86D","group","","","","","","","","","","","","","ID-4D6AA5753C79","info","ID-B8AA00B03B26"
"ID-2883404D6067","ID-607F1E4E83F1","ID-607F1E4E83F1","group","","","","","","","","","","","","","ID-02BE42AFC39A","info","ID-6E58F5D0F36B"
"ID-9700DE2E9D3A","ID-974E6B9B32F0","ID-974E6B9B32F0","group","","","","","","","","","","","","","ID-EF58CAADC09E","info","ID-B15EACB5368B"
"ID-39699A1DC6CD","ID-8C0875B8A39F","ID-8C0875B8A39F","group","","","","","","","","","","","","","ID-044D1F0DA228","info","ID-A0F4021731B4"
